S_TimeStamp,MeasurementValue
2/15/2015 7:30,61.8
2/15/2015 8:00,60.4
2/15/2015 8:30,60.2
2/15/2015 9:00,68.2
2/15/2015 9:30,69.6
2/15/2015 10:00,74.4
2/15/2015 10:30,77.2
2/15/2015 11:00,82
2/15/2015 11:30,90.8
2/15/2015 12:00,85.8
2/15/2015 12:30,88.6
2/15/2015 13:00,86
2/15/2015 13:30,80.6
2/15/2015 14:00,70.2
2/15/2015 14:30,66.2
2/15/2015 15:00,74.8
2/15/2015 15:30,74.2
2/15/2015 16:00,75.4
2/15/2015 16:30,76.4
2/15/2015 17:00,69.2
2/15/2015 17:30,77
2/15/2015 18:00,83.4
2/15/2015 18:30,94
2/15/2015 19:00,99.6
2/15/2015 19:30,100.6
2/15/2015 20:00,104.6
2/15/2015 20:30,103.4
2/15/2015 21:00,104.2
2/15/2015 21:30,104.8
2/15/2015 22:00,100.8
2/15/2015 22:30,90.4
2/15/2015 23:00,85.6
2/15/2015 23:30,80
2/16/2015,71.2
2/16/2015 0:30,65.6
2/16/2015 1:00,60.2
2/16/2015 1:30,57
2/16/2015 2:00,63
2/16/2015 2:30,63.6
2/16/2015 3:00,61
2/16/2015 3:30,58.4
2/16/2015 4:00,56.6
2/16/2015 4:30,54.8
2/16/2015 5:00,56
2/16/2015 5:30,56.6
2/16/2015 6:00,60.2
2/16/2015 6:30,68
2/16/2015 7:00,74.6
2/16/2015 7:30,81.6
2/16/2015 8:00,75.8
2/16/2015 8:30,75.4
2/16/2015 9:00,78.4
2/16/2015 9:30,78.4
2/16/2015 10:00,81.6
2/16/2015 10:30,77
2/16/2015 11:00,75.6
2/16/2015 11:30,82.2
2/16/2015 12:00,76.6
2/16/2015 12:30,76.2
2/16/2015 13:00,85.8
2/16/2015 13:30,77.2
2/16/2015 14:00,75.6
2/16/2015 14:30,72.6
2/16/2015 15:00,80.4
2/16/2015 15:30,83.2
2/16/2015 16:00,88.2
2/16/2015 16:30,90.6
2/16/2015 17:00,83.8
2/16/2015 17:30,82.2
2/16/2015 18:00,92.2
2/16/2015 18:30,104.8
2/16/2015 19:00,111.8
2/16/2015 19:30,114.8
2/16/2015 20:00,118
2/16/2015 20:30,114.8
2/16/2015 21:00,107.6
2/16/2015 21:30,102.2
2/16/2015 22:00,96.6
2/16/2015 22:30,93.8
2/16/2015 23:00,90.8
2/16/2015 23:30,83.2
2/17/2015,75.8
2/17/2015 0:30,68.6
2/17/2015 1:00,64.4
2/17/2015 1:30,60
2/17/2015 2:00,65.6
2/17/2015 2:30,65
2/17/2015 3:00,62.2
2/17/2015 3:30,60.2
2/17/2015 4:00,58.6
2/17/2015 4:30,55.2
2/17/2015 5:00,55.4
2/17/2015 5:30,56.4
2/17/2015 6:00,60.2
2/17/2015 6:30,64.2
2/17/2015 7:00,73.8
2/17/2015 7:30,79.2
2/17/2015 8:00,73.8
2/17/2015 8:30,83
2/17/2015 9:00,82.6
2/17/2015 9:30,82.8
2/17/2015 10:00,84.2
2/17/2015 10:30,86.8
2/17/2015 11:00,86
2/17/2015 11:30,87.8
2/17/2015 12:00,92.8
2/17/2015 12:30,96.2
2/17/2015 13:00,95.6
2/17/2015 13:30,97.6
2/17/2015 14:00,91.4
2/17/2015 14:30,92
2/17/2015 15:00,105
2/17/2015 15:30,105.8
2/17/2015 16:00,104
2/17/2015 16:30,104.2
2/17/2015 17:00,92.2
2/17/2015 17:30,95.4
2/17/2015 18:00,100
2/17/2015 18:30,110
2/17/2015 19:00,115.8
2/17/2015 19:30,111.4
2/17/2015 20:00,116.2
2/17/2015 20:30,114.2
2/17/2015 21:00,110.6
2/17/2015 21:30,110.8
2/17/2015 22:00,106.2
2/17/2015 22:30,98.6
2/17/2015 23:00,94.4
2/17/2015 23:30,87.4
2/18/2015,79.8
2/18/2015 0:30,71
2/18/2015 1:00,66.2
2/18/2015 1:30,62.4
2/18/2015 2:00,68.4
2/18/2015 2:30,68.6
2/18/2015 3:00,64
2/18/2015 3:30,62.6
2/18/2015 4:00,60.2
2/18/2015 4:30,59.2
2/18/2015 5:00,61.2
2/18/2015 5:30,57.8
2/18/2015 6:00,64.4
2/18/2015 6:30,71.6
2/18/2015 7:00,85.4
2/18/2015 7:30,87.6
2/18/2015 8:00,86.6
2/18/2015 8:30,88
2/18/2015 9:00,88.2
2/18/2015 9:30,88.6
2/18/2015 10:00,87
2/18/2015 10:30,86
2/18/2015 11:00,81.2
2/18/2015 11:30,81
2/18/2015 12:00,82.6
2/18/2015 12:30,82.2
2/18/2015 13:00,83.4
2/18/2015 13:30,84
2/18/2015 14:00,77.8
2/18/2015 14:30,78.8
2/18/2015 15:00,88.2
2/18/2015 15:30,93.8
2/18/2015 16:00,88
2/18/2015 16:30,85.2
2/18/2015 17:00,83
2/18/2015 17:30,85
2/18/2015 18:00,92
2/18/2015 18:30,110.2
2/18/2015 19:00,115.8
2/18/2015 19:30,121.6
2/18/2015 20:00,119.6
2/18/2015 20:30,117.8
2/18/2015 21:00,117.8
2/18/2015 21:30,113.2
2/18/2015 22:00,110.4
2/18/2015 22:30,102
2/18/2015 23:00,90.8
2/18/2015 23:30,85.6
2/19/2015,74.4
2/19/2015 0:30,68.8
2/19/2015 1:00,64.6
2/19/2015 1:30,61.2
2/19/2015 2:00,67.6
2/19/2015 2:30,66.2
2/19/2015 3:00,64.4
2/19/2015 3:30,64.4
2/19/2015 4:00,60.2
2/19/2015 4:30,58
2/19/2015 5:00,58
2/19/2015 5:30,59.8
2/19/2015 6:00,63
2/19/2015 6:30,70.4
2/19/2015 7:00,82
2/19/2015 7:30,90.6
2/19/2015 8:00,80.2
2/19/2015 8:30,84
2/19/2015 9:00,84
2/19/2015 9:30,82
2/19/2015 10:00,83.8
2/19/2015 10:30,82.6
2/19/2015 11:00,82.2
2/19/2015 11:30,85.2
2/19/2015 12:00,88.4
2/19/2015 12:30,88
2/19/2015 13:00,90.6
2/19/2015 13:30,88.8
2/19/2015 14:00,82.8
2/19/2015 14:30,82.8
2/19/2015 15:00,87.8
2/19/2015 15:30,92.8
2/19/2015 16:00,90.4
2/19/2015 16:30,88.6
2/19/2015 17:00,82.2
2/19/2015 17:30,85.8
2/19/2015 18:00,89
2/19/2015 18:30,104.6
2/19/2015 19:00,109.2
2/19/2015 19:30,113.4
2/19/2015 20:00,113
2/19/2015 20:30,113.4
2/19/2015 21:00,108.8
2/19/2015 21:30,105.6
2/19/2015 22:00,105.6
2/19/2015 22:30,95.8
2/19/2015 23:00,93
2/19/2015 23:30,87.2
2/20/2015,75.4
2/20/2015 0:30,71.4
2/20/2015 1:00,64.2
2/20/2015 1:30,58.4
2/20/2015 2:00,65.2
2/20/2015 2:30,67
2/20/2015 3:00,62.2
2/20/2015 3:30,61
2/20/2015 4:00,58.2
2/20/2015 4:30,59
2/20/2015 5:00,57.6
2/20/2015 5:30,59.2
2/20/2015 6:00,61.4
2/20/2015 6:30,68
2/20/2015 7:00,79.6
2/20/2015 7:30,85
2/20/2015 8:00,79.4
2/20/2015 8:30,78.8
2/20/2015 9:00,78.4
2/20/2015 9:30,74
2/20/2015 10:00,76.2
2/20/2015 10:30,72
2/20/2015 11:00,70.2
2/20/2015 11:30,70.4
2/20/2015 12:00,69.4
2/20/2015 12:30,68.4
2/20/2015 13:00,69.4
2/20/2015 13:30,70
2/20/2015 14:30,72
2/20/2015 15:00,80
2/20/2015 15:30,85.8
2/20/2015 16:00,85.6
2/20/2015 16:30,84
2/20/2015 17:00,73.6
2/20/2015 17:30,78
2/20/2015 18:00,85.2
2/20/2015 18:30,102.6
2/20/2015 19:00,103.4
2/20/2015 19:30,103.4
2/20/2015 20:00,103.8
2/20/2015 20:30,103.2
2/20/2015 21:00,102.4
2/20/2015 21:30,97.8
2/20/2015 22:00,94.4
2/20/2015 22:30,87.8
2/20/2015 23:00,87
2/20/2015 23:30,81.6
2/21/2015,73.6
2/21/2015 0:30,68.4
2/21/2015 1:00,64
2/21/2015 1:30,59
2/21/2015 2:00,65.2
2/21/2015 2:30,64
2/21/2015 3:00,60.2
2/21/2015 3:30,57.4
2/21/2015 4:00,56
2/21/2015 4:30,55.8
2/21/2015 5:00,53.6
2/21/2015 5:30,56.8
2/21/2015 6:00,59
2/21/2015 6:30,61.8
2/21/2015 7:00,61.4
2/21/2015 7:30,64
2/21/2015 8:00,65.8
2/21/2015 8:30,69.2
2/21/2015 9:00,72.6
2/21/2015 9:30,71
2/21/2015 10:00,70
2/21/2015 10:30,68
2/21/2015 11:00,69.8
2/21/2015 11:30,72.4
2/21/2015 12:00,72
2/21/2015 12:30,72
2/21/2015 13:00,76.4
2/21/2015 13:30,75.2
2/21/2015 14:00,69.2
2/21/2015 14:30,67.2
2/21/2015 15:00,77
2/21/2015 15:30,82.2
2/21/2015 16:00,81
2/21/2015 16:30,79.4
2/21/2015 17:00,74
2/21/2015 17:30,77.4
2/21/2015 18:00,83.6
2/21/2015 18:30,101.8
2/21/2015 19:00,106.2
2/21/2015 19:30,104.6
2/21/2015 20:00,103.2
2/21/2015 20:30,98
2/21/2015 21:00,94.2
2/21/2015 21:30,92.4
2/21/2015 22:00,86.6
2/21/2015 22:30,81.4
2/21/2015 23:00,82.8
2/21/2015 23:30,75
2/22/2015,71.6
2/22/2015 0:30,63.8
2/22/2015 1:00,63.4
2/22/2015 1:30,59.6
2/22/2015 2:00,63.4
2/22/2015 2:30,59.6
2/22/2015 3:00,59.6
2/22/2015 3:30,58.4
2/22/2015 4:00,57.8
2/22/2015 4:30,54.6
2/22/2015 5:00,54.6
2/22/2015 5:30,53
2/22/2015 6:00,52.4
2/22/2015 6:30,55.4
2/22/2015 7:00,54.2
2/22/2015 7:30,56.4
2/22/2015 8:00,60.4
2/22/2015 8:30,64.6
2/22/2015 9:00,69.8
2/22/2015 9:30,75.2
2/22/2015 10:00,81.4
2/22/2015 10:30,86.4
2/22/2015 11:00,93.2
2/22/2015 11:30,101.4
2/22/2015 12:00,98.2
2/22/2015 12:30,96.4
2/22/2015 13:00,92.4
2/22/2015 13:30,82.6
2/22/2015 14:00,73.2
2/22/2015 14:30,71.6
2/22/2015 15:00,83.2
2/22/2015 15:30,83.4
2/22/2015 16:00,81.4
2/22/2015 16:30,79.8
2/22/2015 17:00,76.4
2/22/2015 17:30,75.4
2/22/2015 18:00,85
2/22/2015 18:30,93.2
2/22/2015 19:00,94
2/22/2015 19:30,97.8
2/22/2015 20:00,97
2/22/2015 20:30,91.2
2/22/2015 21:00,91.4
2/22/2015 21:30,88.8
2/22/2015 22:00,86.4
2/22/2015 22:30,81.4
2/22/2015 23:00,79.2
2/22/2015 23:30,76.8
2/23/2015,71.4
2/23/2015 0:30,63.4
2/23/2015 1:00,59.6
2/23/2015 1:30,54.6
2/23/2015 2:00,60.8
2/23/2015 2:30,58.2
2/23/2015 3:00,57.8
2/23/2015 3:30,56.2
2/23/2015 4:00,53.4
2/23/2015 4:30,53.2
2/23/2015 5:00,51.6
2/23/2015 5:30,52.6
2/23/2015 6:00,51.2
2/23/2015 6:30,52.8
2/23/2015 7:00,48
2/23/2015 7:30,56.2
2/23/2015 8:00,58.6
2/23/2015 8:30,67
2/23/2015 9:00,73.4
2/23/2015 9:30,81.6
2/23/2015 10:00,84.6
2/23/2015 10:30,84.2
2/23/2015 11:00,84.8
2/23/2015 11:30,87.8
2/23/2015 12:00,90.4
2/23/2015 12:30,89.4
2/23/2015 13:00,89
2/23/2015 13:30,85
2/23/2015 14:00,75.2
2/23/2015 14:30,71.2
2/23/2015 15:00,79.8
2/23/2015 15:30,82
2/23/2015 16:00,83.2
2/23/2015 16:30,77.8
2/23/2015 17:00,71.4
2/23/2015 17:30,72.4
2/23/2015 18:00,80.2
2/23/2015 18:30,93.8
2/23/2015 19:00,98.6
2/23/2015 19:30,99.8
2/23/2015 20:00,101.2
2/23/2015 20:30,101.6
2/23/2015 21:00,99
2/23/2015 21:30,98
2/23/2015 22:00,89
2/23/2015 22:30,85.2
2/23/2015 23:00,81.2
2/23/2015 23:30,73.4
2/24/2015,65.8
2/24/2015 0:30,61.8
2/24/2015 1:00,56.4
2/24/2015 1:30,53.8
2/24/2015 2:00,58.4
2/24/2015 2:30,59.4
2/24/2015 3:00,56.8
2/24/2015 3:30,57
2/24/2015 4:00,53.8
2/24/2015 4:30,51.2
2/24/2015 5:00,51.8
2/24/2015 5:30,52.8
2/24/2015 6:00,54.2
2/24/2015 6:30,60.2
2/24/2015 7:00,61.6
2/24/2015 7:30,77.2
2/24/2015 8:00,67.4
2/24/2015 8:30,67.4
2/24/2015 9:00,66.4
2/24/2015 9:30,68
2/24/2015 10:00,65.2
2/24/2015 10:30,65.6
2/24/2015 11:00,63
2/24/2015 11:30,62.4
2/24/2015 12:00,63
2/24/2015 13:00,62.6
2/24/2015 13:30,62.6
2/24/2015 14:00,63.2
2/24/2015 14:30,64.4
2/24/2015 15:00,70.2
2/24/2015 15:30,71.6
2/24/2015 16:00,65
2/24/2015 16:30,68
2/24/2015 17:00,63.8
2/24/2015 17:30,73.6
2/24/2015 18:00,78
2/24/2015 18:30,93.6
2/24/2015 19:00,97.8
2/24/2015 19:30,98.2
2/24/2015 20:00,100
2/24/2015 20:30,99.6
2/24/2015 21:00,94.6
2/24/2015 21:30,96.2
2/24/2015 22:00,92
2/24/2015 22:30,85
2/24/2015 23:00,79
2/24/2015 23:30,73.6
2/25/2015,65
2/25/2015 0:30,61.2
2/25/2015 1:00,59
2/25/2015 1:30,54.6
2/25/2015 2:00,58
2/25/2015 2:30,58.4
2/25/2015 3:00,55
2/25/2015 3:30,53.2
2/25/2015 4:00,50.4
2/25/2015 4:30,49.6
2/25/2015 5:00,49.2
2/25/2015 5:30,53.2
2/25/2015 6:00,56.6
2/25/2015 6:30,57.6
2/25/2015 7:00,64
2/25/2015 7:30,74
2/25/2015 8:00,70.4
2/25/2015 8:30,71.8
2/25/2015 9:00,74.6
2/25/2015 9:30,76
2/25/2015 10:00,71.4
2/25/2015 10:30,67.2
2/25/2015 11:00,72
2/25/2015 11:30,68
2/25/2015 12:00,64.8
2/25/2015 12:30,66.6
2/25/2015 13:00,64.2
2/25/2015 13:30,62
2/25/2015 14:00,57.6
2/25/2015 14:30,59
2/25/2015 15:00,68.2
2/25/2015 15:30,67
2/25/2015 16:00,68.2
2/25/2015 16:30,69.4
2/25/2015 17:00,63
2/25/2015 17:30,66.8
2/25/2015 18:00,73.6
2/25/2015 18:30,88.8
2/25/2015 19:00,95.2
2/25/2015 19:30,98.4
2/25/2015 20:00,103
2/25/2015 20:30,102.2
2/25/2015 21:00,101.6
2/25/2015 21:30,98
2/25/2015 22:00,92.8
2/25/2015 22:30,84.4
2/25/2015 23:00,80.2
2/25/2015 23:30,72.6
2/26/2015,63.6
2/26/2015 0:30,58.6
2/26/2015 1:00,55.8
2/26/2015 1:30,51.4
2/26/2015 2:00,55.8
2/26/2015 2:30,56.4
2/26/2015 3:00,54.6
2/26/2015 3:30,51.8
2/26/2015 4:00,50.4
2/26/2015 4:30,47.8
2/26/2015 5:00,48.6
2/26/2015 5:30,50.6
2/26/2015 6:00,53
2/26/2015 6:30,58.2
2/26/2015 7:00,60.6
2/26/2015 7:30,70.8
2/26/2015 8:00,68.8
2/26/2015 8:30,67.2
2/26/2015 9:00,63.8
2/26/2015 9:30,63
2/26/2015 10:00,62
2/26/2015 10:30,63.8
2/26/2015 11:00,65.6
2/26/2015 11:30,67
2/26/2015 12:00,70.4
2/26/2015 12:30,76.2
2/26/2015 13:00,82.2
2/26/2015 13:30,79
2/26/2015 14:00,80.2
2/26/2015 14:30,81
2/26/2015 15:00,89.6
2/26/2015 15:30,94
2/26/2015 16:00,87.8
2/26/2015 16:30,81.4
2/26/2015 17:00,81
2/26/2015 17:30,87.6
2/26/2015 18:00,86
2/26/2015 18:30,98.8
2/26/2015 19:00,94.8
2/26/2015 19:30,99.4
2/26/2015 20:00,104.6
2/26/2015 20:30,100
2/26/2015 21:00,99
2/26/2015 21:30,98.8
2/26/2015 22:00,95.6
2/26/2015 22:30,87
2/26/2015 23:00,84
2/26/2015 23:30,79.2
2/27/2015,70.2
2/27/2015 0:30,63.6
2/27/2015 1:00,56.4
2/27/2015 1:30,58
2/27/2015 2:00,58
2/27/2015 2:30,58.8
2/27/2015 3:00,55.8
2/27/2015 3:30,53.2
2/27/2015 4:00,52
2/27/2015 4:30,51
2/27/2015 5:00,52
2/27/2015 5:30,50.6
2/27/2015 6:00,54.2
2/27/2015 6:30,59.4
2/27/2015 7:00,64
2/27/2015 7:30,72
2/27/2015 8:00,71.6
2/27/2015 8:30,71.6
2/27/2015 9:00,73.8
2/27/2015 9:30,77.4
2/27/2015 10:00,80.6
2/27/2015 10:30,80
2/27/2015 11:00,84.6
2/27/2015 11:30,80.2
2/27/2015 12:00,79.2
2/27/2015 12:30,81
2/27/2015 13:00,85.6
2/27/2015 13:30,85.4
2/27/2015 14:00,85.8
2/27/2015 14:30,85.6
2/27/2015 15:00,94
2/27/2015 15:30,94.4
2/27/2015 16:00,91.4
2/27/2015 16:30,95
2/27/2015 17:00,85.8
2/27/2015 17:30,85.6
2/27/2015 18:00,87
2/27/2015 18:30,97.2
2/27/2015 19:00,97.8
2/27/2015 19:30,95.6
2/27/2015 20:00,95
2/27/2015 20:30,98
2/27/2015 21:00,98.4
2/27/2015 21:30,98
2/27/2015 22:00,90.2
2/27/2015 22:30,86.6
2/27/2015 23:00,87.2
2/27/2015 23:30,80.6
2/28/2015,74
2/28/2015 0:30,67.2
2/28/2015 1:00,62.2
2/28/2015 1:30,60.4
2/28/2015 2:00,62
2/28/2015 2:30,61
2/28/2015 3:00,57.6
2/28/2015 3:30,57.2
2/28/2015 4:00,54.4
2/28/2015 4:30,53
2/28/2015 5:00,50.8
2/28/2015 5:30,52
2/28/2015 6:00,55.2
2/28/2015 6:30,55.4
2/28/2015 7:00,54
2/28/2015 7:30,60.4
2/28/2015 8:00,66.2
2/28/2015 8:30,70
2/28/2015 9:00,72
2/28/2015 9:30,72.8
2/28/2015 10:00,70
2/28/2015 10:30,75
2/28/2015 11:00,78.8
2/28/2015 11:30,81.6
2/28/2015 12:00,83.4
2/28/2015 12:30,88.4
2/28/2015 13:00,89
2/28/2015 13:30,83.4
2/28/2015 14:00,82.8
2/28/2015 14:30,80.8
2/28/2015 15:00,89.6
2/28/2015 15:30,90.6
2/28/2015 16:00,89.6
2/28/2015 16:30,83.2
2/28/2015 17:00,80.4
2/28/2015 17:30,79.8
2/28/2015 18:00,82.8
2/28/2015 18:30,100.6
2/28/2015 19:00,107.2
2/28/2015 19:30,104.4
2/28/2015 20:00,98.6
2/28/2015 20:30,96.4
2/28/2015 21:00,95.8
2/28/2015 21:30,90.2
2/28/2015 22:00,89
2/28/2015 22:30,84.8
2/28/2015 23:00,78.6
2/28/2015 23:30,73.4
3/1/2015,71.6
3/1/2015 0:30,64
3/1/2015 1:00,57.2
3/1/2015 1:30,54
3/1/2015 2:30,61
3/1/2015 3:00,56.6
3/1/2015 3:30,53.4
3/1/2015 4:00,52.2
3/1/2015 4:30,50
3/1/2015 5:00,46.6
3/1/2015 5:30,48.8
3/1/2015 6:00,48.4
3/1/2015 6:30,53
3/1/2015 7:00,46.2
3/1/2015 7:30,52.2
3/1/2015 8:00,53.4
3/1/2015 8:30,53.6
3/1/2015 9:00,57.2
3/1/2015 9:30,62
3/1/2015 10:00,62.4
3/1/2015 10:30,66
3/1/2015 11:00,71
3/1/2015 11:30,74.2
3/1/2015 12:00,73.4
3/1/2015 12:30,77.2
3/1/2015 13:00,74.4
3/1/2015 13:30,72.8
3/1/2015 14:00,69.2
3/1/2015 14:30,58.8
3/1/2015 15:00,69.6
3/1/2015 15:30,75.2
3/1/2015 16:00,76.6
3/1/2015 16:30,70.4
3/1/2015 17:00,67.8
3/1/2015 17:30,70.4
3/1/2015 18:00,74.2
3/1/2015 18:30,83.2
3/1/2015 19:00,92.2
3/1/2015 19:30,96
3/1/2015 20:00,96.4
3/1/2015 20:30,96.8
3/1/2015 21:00,96.8
3/1/2015 21:30,91.6
3/1/2015 22:00,88.6
3/1/2015 22:30,80.4
3/1/2015 23:00,78
3/1/2015 23:30,73.8
3/2/2015,65
3/2/2015 0:30,59.8
3/2/2015 1:00,53.4
3/2/2015 1:30,51
3/2/2015 2:00,57.6
3/2/2015 2:30,56.8
3/2/2015 3:00,54.6
3/2/2015 3:30,50
3/2/2015 4:00,48.2
3/2/2015 4:30,45.8
3/2/2015 5:00,49.8
3/2/2015 5:30,50.4
3/2/2015 6:00,55.6
3/2/2015 6:30,57.4
3/2/2015 7:00,65.6
3/2/2015 7:30,67
3/2/2015 8:00,61.4
3/2/2015 8:30,59.8
3/2/2015 9:00,63.6
3/2/2015 9:30,62.8
3/2/2015 10:00,59.6
3/2/2015 10:30,58.4
3/2/2015 11:00,55
3/2/2015 11:30,55.2
3/2/2015 12:00,54.2
3/2/2015 12:30,55.4
3/2/2015 13:00,62.4
3/2/2015 13:30,57.8
3/2/2015 14:00,58.4
3/2/2015 14:30,55.2
3/2/2015 15:00,66.4
3/2/2015 15:30,63.4
3/2/2015 16:00,60.4
3/2/2015 16:30,63.8
3/2/2015 17:00,58
3/2/2015 17:30,66
3/2/2015 18:00,68
3/2/2015 18:30,82.4
3/2/2015 19:00,91.2
3/2/2015 19:30,95.8
3/2/2015 20:00,98.2
3/2/2015 20:30,97.6
3/2/2015 21:00,96
3/2/2015 21:30,95.2
3/2/2015 22:00,91.4
3/2/2015 22:30,84.8
3/2/2015 23:00,78.2
3/2/2015 23:30,69.6
3/3/2015,62.8
3/3/2015 0:30,58.2
3/3/2015 1:00,51.6
3/3/2015 1:30,50.4
3/3/2015 2:00,54
3/3/2015 2:30,54
3/3/2015 3:00,48.4
3/3/2015 3:30,47.2
3/3/2015 4:00,44.4
3/3/2015 4:30,44.4
3/3/2015 5:00,45.6
3/3/2015 5:30,47.8
3/3/2015 6:00,48
3/3/2015 6:30,55.4
3/3/2015 7:00,54.8
3/3/2015 7:30,64.6
3/3/2015 8:00,61.6
3/3/2015 8:30,64.6
3/3/2015 9:00,66.2
3/3/2015 9:30,63.6
3/3/2015 10:00,59.4
3/3/2015 10:30,58
3/3/2015 11:00,55
3/3/2015 11:30,55.2
3/3/2015 12:00,60.6
3/3/2015 12:30,56
3/3/2015 13:00,59.4
3/3/2015 13:30,59.4
3/3/2015 14:00,56.4
3/3/2015 14:30,55.8
3/3/2015 15:00,56.8
3/3/2015 15:30,55.8
3/3/2015 16:00,56.4
3/3/2015 16:30,54
3/3/2015 17:00,52.4
3/3/2015 17:30,54
3/3/2015 18:00,57.4
3/3/2015 18:30,69.6
3/3/2015 19:00,75.6
3/3/2015 19:30,84
3/3/2015 20:00,85.4
3/3/2015 20:30,84.6
3/3/2015 21:00,87
3/3/2015 21:30,86.4
3/3/2015 22:00,80.6
3/3/2015 22:30,76.2
3/3/2015 23:00,70
3/3/2015 23:30,63.4
3/4/2015,57.6
3/4/2015 0:30,53
3/4/2015 1:00,48
3/4/2015 1:30,46
3/4/2015 2:00,50.8
3/4/2015 2:30,50
3/4/2015 3:00,47.8
3/4/2015 3:30,46.8
3/4/2015 4:00,45
3/4/2015 4:30,42.6
3/4/2015 5:00,43.4
3/4/2015 5:30,46
3/4/2015 6:00,45.8
3/4/2015 6:30,54.2
3/4/2015 7:00,61.8
3/4/2015 7:30,64.2
3/4/2015 8:00,58.8
3/4/2015 8:30,59
3/4/2015 9:00,58.4
3/4/2015 9:30,59.8
3/4/2015 10:00,61.2
3/4/2015 10:30,59
3/4/2015 11:00,57.4
3/4/2015 11:30,57.4
3/4/2015 12:00,57.2
3/4/2015 12:30,57.4
3/4/2015 13:00,57
3/4/2015 13:30,52.8
3/4/2015 14:00,49.6
3/4/2015 14:30,51.6
3/4/2015 15:00,58.2
3/4/2015 15:30,61.6
3/4/2015 16:00,56.6
3/4/2015 16:30,60.8
3/4/2015 17:00,56.2
3/4/2015 17:30,60.8
3/4/2015 18:00,66.6
3/4/2015 18:30,72.8
3/4/2015 19:00,88.4
3/4/2015 19:30,92.6
3/4/2015 20:00,96.8
3/4/2015 20:30,97.8
3/4/2015 21:00,95.6
3/4/2015 21:30,89.6
3/4/2015 22:00,82.8
3/4/2015 22:30,75.8
3/4/2015 23:00,72.4
3/4/2015 23:30,61.2
3/5/2015,57.4
3/5/2015 0:30,54
3/5/2015 1:00,50
3/5/2015 1:30,45
3/5/2015 2:00,50.8
3/5/2015 2:30,50.8
3/5/2015 3:00,48.6
3/5/2015 3:30,45.4
3/5/2015 4:00,43.6
3/5/2015 4:30,43
3/5/2015 5:00,43.6
3/5/2015 5:30,45.2
3/5/2015 6:00,47.4
3/5/2015 6:30,51.2
3/5/2015 7:00,54.2
3/5/2015 7:30,65.2
3/5/2015 8:00,60.2
3/5/2015 8:30,61.8
3/5/2015 9:00,61.2
3/5/2015 9:30,63.8
3/5/2015 10:00,64.4
3/5/2015 10:30,64
3/5/2015 11:00,64.8
3/5/2015 11:30,66.8
3/5/2015 12:00,64.6
3/5/2015 12:30,65.8
3/5/2015 13:00,62.2
3/5/2015 13:30,63.2
3/5/2015 14:00,67.2
3/5/2015 14:30,68.8
3/5/2015 15:00,77.8
3/5/2015 15:30,74.6
3/5/2015 16:00,71.6
3/5/2015 16:30,73.4
3/5/2015 17:00,66.8
3/5/2015 17:30,68.6
3/5/2015 18:00,70
3/5/2015 18:30,76.6
3/5/2015 19:00,89.8
3/5/2015 19:30,91.4
3/5/2015 20:00,94.6
3/5/2015 20:30,92.2
3/5/2015 21:00,90.4
3/5/2015 21:30,89.6
3/5/2015 22:00,83.8
3/5/2015 22:30,81.8
3/5/2015 23:00,76.2
3/5/2015 23:30,69.2
3/6/2015,60
3/6/2015 0:30,56.6
3/6/2015 1:00,47.6
3/6/2015 1:30,48.2
3/6/2015 2:00,51.8
3/6/2015 2:30,49.6
3/6/2015 3:00,47
3/6/2015 3:30,45.8
3/6/2015 4:00,44.4
3/6/2015 4:30,43.6
3/6/2015 5:00,45.4
3/6/2015 5:30,45
3/6/2015 6:00,47.8
3/6/2015 6:30,51.4
3/6/2015 7:00,53.8
3/6/2015 7:30,63.4
3/6/2015 8:00,58.8
3/6/2015 8:30,62.6
3/6/2015 9:00,63.8
3/6/2015 9:30,67.8
3/6/2015 10:00,68.6
3/6/2015 10:30,69.6
3/6/2015 11:00,72.2
3/6/2015 11:30,68.2
3/6/2015 12:00,74.6
3/6/2015 12:30,75.2
3/6/2015 13:00,77.2
3/6/2015 13:30,78
3/6/2015 14:00,75
3/6/2015 14:30,76.8
3/6/2015 15:00,81.6
3/6/2015 15:30,79.6
3/6/2015 16:00,76.8
3/6/2015 16:30,78
3/6/2015 17:00,75.8
3/6/2015 17:30,78.4
3/6/2015 18:00,76.2
3/6/2015 18:30,82
3/6/2015 19:00,88.4
3/6/2015 19:30,86.4
3/6/2015 20:00,88.4
3/6/2015 20:30,91.4
3/6/2015 21:00,94.6
3/6/2015 21:30,91.2
3/6/2015 22:00,88.4
3/6/2015 22:30,83.8
3/6/2015 23:00,81.6
3/6/2015 23:30,70.8
3/7/2015,66.4
3/7/2015 0:30,59.2
3/7/2015 1:00,57.4
3/7/2015 1:30,52.6
3/7/2015 2:00,59
3/7/2015 2:30,58.4
3/7/2015 3:00,55.2
3/7/2015 3:30,53
3/7/2015 4:00,50.2
3/7/2015 4:30,49.6
3/7/2015 5:00,50.8
3/7/2015 5:30,51.6
3/7/2015 6:00,51.4
3/7/2015 6:30,54.4
3/7/2015 7:00,51.2
3/7/2015 7:30,56.8
3/7/2015 8:00,61.4
3/7/2015 8:30,62.6
3/7/2015 9:00,66.2
3/7/2015 9:30,68.4
3/7/2015 10:00,70.4
3/7/2015 10:30,72.6
