Timestamp,Load
3-10-2015 10:30,40.2
3-10-2015 11:00,39
3-10-2015 11:30,38.4
3-10-2015 12:00,38.6
3-10-2015 12:30,36.2
3-10-2015 13:00,28.4
3-10-2015 13:30,24.4
3-10-2015 14:00,22.8
3-10-2015 14:30,23.2
3-10-2015 15:00,25.4
3-10-2015 15:30,23.2
3-10-2015 16:00,20.2
3-10-2015 16:30,29.4
3-10-2015 17:00,34.4
3-10-2015 17:30,37.4
3-10-2015 18:00,43.8
3-10-2015 18:30,50
3-10-2015 19:00,51.2
3-10-2015 19:30,47.4
3-10-2015 20:00,46
3-10-2015 20:30,47.2
3-10-2015 21:00,46.6
3-10-2015 21:30,43.8
3-10-2015 22:00,43.8
3-10-2015 22:30,40.6
3-10-2015 23:00,36.4
3-10-2015 23:30,32.4
3-11-2015 0:00,30.6
3-11-2015 0:30,30
3-11-2015 1:00,28.8
3-11-2015 1:30,29.6
3-11-2015 2:00,29.4
3-11-2015 2:30,28.4
3-11-2015 3:00,29
3-11-2015 3:30,27.4
3-11-2015 4:00,27.6
3-11-2015 4:30,30.4
3-11-2015 5:00,30.8
3-11-2015 5:30,31
3-11-2015 6:00,29.4
3-11-2015 6:30,33.2
3-11-2015 7:00,29.4
3-11-2015 7:30,29.6
3-11-2015 8:00,29.4
3-11-2015 8:30,33.2
3-11-2015 9:00,25.4
3-11-2015 9:30,25.4
3-11-2015 10:00,18
3-11-2015 10:30,28.4
3-11-2015 11:00,34
3-11-2015 11:30,31.6
3-11-2015 12:00,25.2
3-11-2015 12:30,21.6
3-11-2015 13:00,18.6
3-11-2015 13:30,12.8
3-11-2015 14:00,17.2
3-11-2015 14:30,12.4
3-11-2015 15:00,15
3-11-2015 15:30,19
3-11-2015 16:00,30.4
3-11-2015 16:30,32.8
3-11-2015 17:00,29.6
3-11-2015 17:30,35.8
3-11-2015 18:00,42.6
3-11-2015 18:30,45.2
3-11-2015 19:00,46.4
3-11-2015 19:30,46.6
3-11-2015 20:00,45.4
3-11-2015 20:30,43.4
3-11-2015 21:00,40.6
3-11-2015 21:30,38.8
3-11-2015 22:00,36.4
3-11-2015 22:30,39.4
3-11-2015 23:00,34.8
3-11-2015 23:30,32.6
3-14-2015 0:00,33.8
3-14-2015 0:30,33.4
3-14-2015 1:00,31.8
3-14-2015 1:30,31.2
3-14-2015 2:00,31.2
3-14-2015 2:30,29
3-14-2015 3:00,29.4
3-14-2015 3:30,28.2
3-14-2015 4:00,30.4
3-14-2015 4:30,31.4
3-14-2015 5:00,33.8
3-14-2015 5:30,34.4
3-14-2015 6:00,29.8
3-14-2015 6:30,32.2
3-14-2015 7:00,28.2
3-14-2015 7:30,32.8
3-14-2015 8:00,34.2
3-14-2015 8:30,25.8
3-14-2015 9:00,17.6
3-14-2015 9:30,13.4
3-14-2015 10:00,14.4
3-14-2015 10:30,13.6
3-14-2015 11:00,13.8
3-14-2015 11:30,14
3-14-2015 12:00,15.6
3-14-2015 12:30,13.2
3-14-2015 13:00,15.8
3-14-2015 13:30,13.2
3-14-2015 14:00,12.4
3-14-2015 14:30,13.8
3-14-2015 15:00,10.6
3-14-2015 15:30,12.2
3-14-2015 16:00,26.8
3-14-2015 16:30,27.2
3-14-2015 17:00,24.8
3-14-2015 17:30,30.8
3-14-2015 18:00,40.4
3-14-2015 18:30,42.2
3-14-2015 19:00,47.8
3-14-2015 19:30,47
3-14-2015 20:00,46.2
3-14-2015 20:30,46
3-14-2015 21:00,41.6
3-14-2015 21:30,45.6
3-14-2015 22:00,45
3-14-2015 22:30,40
3-14-2015 23:00,36.8
3-14-2015 23:30,37
3-15-2015 0:00,35.4
3-15-2015 0:30,35.2
3-15-2015 1:00,31.2
3-15-2015 1:30,31.8
3-15-2015 2:00,28.4
3-15-2015 2:30,31.6
3-15-2015 3:00,30
3-15-2015 3:30,32.6
3-15-2015 4:00,30.8
3-15-2015 4:30,32.6
3-15-2015 5:00,31
3-15-2015 5:30,29.2
3-15-2015 6:00,32.8
3-15-2015 6:30,35
3-15-2015 7:00,29.8
3-15-2015 7:30,28.4
3-15-2015 8:00,20.2
3-15-2015 8:30,14.8
3-15-2015 9:00,9.8
3-15-2015 9:30,10.6
3-15-2015 10:00,8.2
3-15-2015 10:30,9.8
3-15-2015 11:00,11.4
3-15-2015 11:30,12.6
3-15-2015 12:00,10.8
3-15-2015 12:30,13.8
3-15-2015 13:00,14.6
3-15-2015 13:30,16
3-15-2015 14:00,12.4
3-15-2015 14:30,12.4
3-15-2015 15:00,9.8
3-15-2015 15:30,7.4
3-15-2015 16:00,10
3-15-2015 16:30,11.4
3-15-2015 17:00,18.4
3-15-2015 17:30,27.8
3-15-2015 18:00,28.8
3-15-2015 18:30,34.6
3-15-2015 19:00,36.6
3-15-2015 19:30,43
3-15-2015 20:00,41.8
3-15-2015 20:30,41.6
3-15-2015 21:00,42.8
3-15-2015 21:30,38.8
3-15-2015 22:00,39.6
3-15-2015 22:30,36
3-15-2015 23:00,33.2
3-15-2015 23:30,35.2
3-16-2015 0:00,32.4
3-16-2015 0:30,29.2
3-16-2015 1:00,29.8
3-16-2015 1:30,30.4
3-16-2015 2:00,24.8
3-16-2015 2:30,28.2
3-16-2015 3:00,29
3-16-2015 3:30,29.2
3-16-2015 4:00,30.8
3-16-2015 4:30,31.8
3-16-2015 5:00,30
3-16-2015 5:30,27.2
3-16-2015 6:00,29.4
3-16-2015 6:30,29.8
3-16-2015 7:00,32
3-16-2015 7:30,33.8
3-16-2015 8:00,34
3-16-2015 8:30,34.4
3-16-2015 9:00,39.2
3-16-2015 9:30,31.2
3-16-2015 10:00,31.2
3-16-2015 10:30,34.6
3-16-2015 11:00,27.8
3-16-2015 11:30,28.8
3-16-2015 12:00,24.2
3-16-2015 12:30,24.4
3-16-2015 13:00,25.6
3-16-2015 13:30,23.4
3-16-2015 14:00,25.6
3-16-2015 14:30,23.4
3-16-2015 15:00,23.4
3-16-2015 15:30,20.8
3-16-2015 16:00,28
3-16-2015 16:30,34.8
3-16-2015 17:00,29.8
3-16-2015 17:30,33.6
3-16-2015 18:00,39
3-16-2015 18:30,39.4
3-16-2015 19:00,42.4
3-16-2015 19:30,45.2
3-16-2015 20:00,43.4
3-16-2015 20:30,43.8
3-16-2015 21:00,44.2
3-16-2015 21:30,44
3-16-2015 22:00,41.4
3-16-2015 22:30,36.8
3-16-2015 23:00,34.6
3-16-2015 23:30,32.4
3-18-2015 0:00,31.8
3-18-2015 0:30,30.2
3-18-2015 1:00,30
3-18-2015 1:30,28.8
3-18-2015 2:00,26.2
3-18-2015 2:30,25.4
3-18-2015 3:00,25.8
3-18-2015 3:30,29.8
3-18-2015 4:00,28.2
3-18-2015 4:30,29
3-18-2015 5:00,28.4
3-18-2015 5:30,28.6
3-18-2015 6:00,29.8
3-18-2015 6:30,30
3-18-2015 7:00,31
3-18-2015 7:30,32.8
3-18-2015 8:00,35.8
3-18-2015 8:30,36
3-18-2015 9:00,26
3-18-2015 9:30,18.8
3-18-2015 10:00,15.8
3-18-2015 10:30,21.6
3-18-2015 11:00,24.6
3-18-2015 11:30,28.8
3-18-2015 12:00,29
3-18-2015 12:30,25.4
3-18-2015 13:00,24.6
3-18-2015 13:30,16.6
3-18-2015 14:00,15
3-18-2015 14:30,21.8
3-18-2015 15:00,24.4
3-18-2015 15:30,31.2
3-18-2015 16:00,34.4
3-18-2015 16:30,33
3-18-2015 17:00,34
3-18-2015 17:30,37
3-18-2015 18:00,39.4
3-18-2015 18:30,39.2
3-18-2015 19:00,41.4
3-18-2015 19:30,46.4
3-18-2015 20:00,45
3-18-2015 20:30,43.6
3-18-2015 21:00,43.2
3-18-2015 21:30,42.6
3-18-2015 22:00,40
3-18-2015 22:30,37.6
3-18-2015 23:00,36.6
3-18-2015 23:30,35.8
3-19-2015 0:00,31
3-19-2015 0:30,33
3-19-2015 1:00,31.8
3-19-2015 1:30,28.8
3-19-2015 2:00,28.8
3-19-2015 2:30,29.4
3-19-2015 3:00,28.2
3-19-2015 3:30,30.2
3-19-2015 4:00,29
3-19-2015 4:30,35.6
3-19-2015 5:00,33.2
3-19-2015 5:30,31
3-19-2015 6:00,32
3-19-2015 6:30,31.2
3-19-2015 7:00,29.8
3-19-2015 7:30,28
3-19-2015 8:00,22
3-19-2015 8:30,20.2
3-19-2015 9:00,12.2
3-19-2015 9:30,8.8
3-19-2015 10:00,16
3-19-2015 10:30,13.4
3-19-2015 11:00,12.8
3-19-2015 11:30,15.2
3-19-2015 12:00,16.6
3-19-2015 12:30,16
3-19-2015 13:00,16.2
3-19-2015 13:30,15.4
3-19-2015 14:00,14.2
3-19-2015 14:30,13.6
3-19-2015 15:00,13.8
3-19-2015 15:30,14.4
3-19-2015 16:00,24.8
3-19-2015 16:30,26
3-19-2015 17:00,33.4
3-19-2015 17:30,37
3-19-2015 18:00,35.2
3-19-2015 18:30,36.4
3-19-2015 19:00,43
3-19-2015 19:30,45.6
3-19-2015 20:00,44.6
3-19-2015 20:30,45.4
3-19-2015 21:00,44.8
3-19-2015 21:30,41.6
3-19-2015 22:00,42.4
3-19-2015 22:30,39.2
3-19-2015 23:00,35.6
3-19-2015 23:30,34.2
3-20-2015 0:00,31.6
3-20-2015 0:30,31
3-20-2015 1:00,31.2
3-20-2015 1:30,29.2
3-20-2015 2:00,30.8
3-20-2015 2:30,29.4
3-20-2015 3:00,31.4
3-20-2015 3:30,28.6
3-20-2015 4:00,27.4
3-20-2015 4:30,28.2
3-20-2015 5:00,29.8
3-20-2015 5:30,30.6
3-20-2015 6:00,32.4
3-20-2015 6:30,31
3-20-2015 7:00,31.4
3-20-2015 7:30,33.4
3-20-2015 8:00,35.2
3-20-2015 8:30,31.2
3-20-2015 9:00,27.6
3-20-2015 9:30,15.4
3-20-2015 10:00,19.8
3-20-2015 10:30,11
3-20-2015 11:00,12.8
3-20-2015 11:30,16
3-20-2015 12:00,25.4
3-20-2015 12:30,13
3-20-2015 13:00,12.2
3-20-2015 13:30,10.4
3-20-2015 14:00,15.6
3-20-2015 14:30,15.8
3-20-2015 15:00,8.2
3-20-2015 15:30,11.2
3-20-2015 16:00,20.4
3-20-2015 16:30,27
3-20-2015 17:00,32.8
3-20-2015 17:30,35.2
3-20-2015 18:00,34.6
3-20-2015 18:30,37.2
3-20-2015 19:00,42.8
3-20-2015 19:30,47.6
3-20-2015 20:00,43.2
3-20-2015 20:30,44.2
3-20-2015 21:00,44
3-20-2015 21:30,44.2
3-20-2015 22:00,42.2
3-20-2015 22:30,37
3-20-2015 23:00,39.2
3-20-2015 23:30,36.8
3-21-2015 0:00,33.6
3-21-2015 0:30,33.6
3-21-2015 1:00,31.4
3-21-2015 1:30,28.8
3-21-2015 2:00,30
3-21-2015 2:30,29.8
3-21-2015 3:00,28
3-21-2015 3:30,30
3-21-2015 4:00,32.4
3-21-2015 4:30,30.6
3-21-2015 5:00,31
3-21-2015 5:30,30
3-21-2015 6:00,32.2
3-21-2015 6:30,27.2
3-21-2015 7:00,26.2
3-21-2015 7:30,23.4
3-21-2015 8:00,19.4
3-21-2015 8:30,14.4
3-21-2015 9:00,10.8
3-21-2015 9:30,13.6
3-21-2015 10:00,11
3-21-2015 10:30,11.6
3-21-2015 11:00,13.8
3-21-2015 11:30,15.6
3-21-2015 12:00,16.6
3-21-2015 12:30,15.8
3-21-2015 13:00,14.4
3-21-2015 13:30,14.4
3-21-2015 14:00,13.4
3-21-2015 14:30,11.4
3-21-2015 15:00,10.2
3-21-2015 15:30,11.2
3-21-2015 16:00,12.4
3-21-2015 16:30,16.2
3-21-2015 17:00,21
3-21-2015 17:30,26.8
3-21-2015 18:00,32.4
3-21-2015 18:30,37
3-21-2015 19:00,42.6
3-21-2015 19:30,45.8
3-21-2015 20:00,47.6
3-21-2015 20:30,44.2
3-21-2015 21:00,44.2
3-21-2015 21:30,41.4
3-21-2015 22:00,41.4
3-21-2015 22:30,40
3-21-2015 23:00,36.4
3-21-2015 23:30,33.8
3-22-2015 0:00,31
3-22-2015 0:30,35
3-22-2015 1:00,33.8
3-22-2015 1:30,32
3-22-2015 2:00,30
3-22-2015 2:30,33.6
3-22-2015 3:00,28
3-22-2015 3:30,28.6
3-22-2015 4:00,29.6
3-22-2015 4:30,31
3-22-2015 5:00,31
3-22-2015 5:30,31.2
3-22-2015 6:00,33.4
3-22-2015 6:30,29.6
3-22-2015 7:00,26.6
3-22-2015 7:30,23
3-22-2015 8:00,21.6
3-22-2015 8:30,14.2
3-22-2015 9:00,12
3-22-2015 9:30,7.8
3-22-2015 10:00,6.8
3-22-2015 10:30,9.4
3-22-2015 11:00,10.2
3-22-2015 11:30,11.2
3-22-2015 12:00,9.6
3-22-2015 12:30,20.8
3-22-2015 13:00,24.2
3-22-2015 13:30,27.8
3-22-2015 14:00,26.8
3-22-2015 14:30,27.6
3-22-2015 15:00,31
3-22-2015 15:30,36.2
3-22-2015 16:00,35.4
3-22-2015 16:30,32
3-22-2015 17:00,28.8
3-22-2015 17:30,32.8
3-22-2015 18:00,31
3-22-2015 18:30,34.8
3-22-2015 19:00,38.6
3-22-2015 19:30,41.4
3-22-2015 20:00,42.2
3-22-2015 20:30,45.6
3-22-2015 21:00,43
3-22-2015 21:30,39.4
3-22-2015 22:00,39
3-22-2015 22:30,33.8
3-22-2015 23:00,35.2
3-22-2015 23:30,34.6
3-23-2015 0:00,33.6
3-23-2015 0:30,32.4
3-23-2015 1:00,30.8
3-23-2015 1:30,28.6
3-23-2015 2:00,27.6
3-23-2015 2:30,27.8
3-23-2015 3:00,28.2
3-23-2015 3:30,28
3-23-2015 4:00,29
3-23-2015 4:30,29.4
3-23-2015 5:00,29.6
3-23-2015 5:30,30.6
3-23-2015 6:00,30.4
3-23-2015 6:30,29.8
3-23-2015 7:00,32.6
3-23-2015 7:30,34.2
3-23-2015 8:00,35
3-23-2015 8:30,22.4
3-23-2015 9:00,31.2
3-23-2015 9:30,24.2
3-23-2015 10:00,18.2
3-23-2015 10:30,21.2
3-23-2015 11:00,17.8
3-23-2015 11:30,30
3-23-2015 12:00,29
3-23-2015 12:30,30
3-23-2015 13:00,27.4
3-23-2015 13:30,27.2
3-23-2015 14:00,27.8
3-23-2015 14:30,26.4
3-23-2015 15:00,30
3-23-2015 15:30,33.8
3-23-2015 16:00,35.2
3-23-2015 16:30,38
3-23-2015 17:00,39.4
3-23-2015 17:30,39
3-23-2015 18:00,41.6
3-23-2015 18:30,40.4
3-23-2015 19:00,42.8
3-23-2015 19:30,47
3-23-2015 20:00,48
3-23-2015 20:30,46.8
3-23-2015 21:00,43.6
3-23-2015 21:30,42
3-23-2015 22:00,40.6
3-23-2015 22:30,38
3-23-2015 23:00,35.2
3-23-2015 23:30,33
3-24-2015 0:00,29.8
3-24-2015 0:30,32
3-24-2015 1:00,30.6
3-24-2015 1:30,29.6
3-24-2015 2:00,29.4
3-24-2015 2:30,27.6
3-24-2015 3:00,29.2
3-24-2015 3:30,27.6
3-24-2015 4:00,29.8
3-24-2015 4:30,30.6
3-24-2015 5:00,30.2
3-24-2015 5:30,29.8
3-24-2015 6:00,31.2
3-24-2015 6:30,31.4
3-24-2015 7:00,30.8
3-24-2015 7:30,29.6
3-24-2015 8:00,37.8
3-24-2015 8:30,37.8
3-24-2015 9:00,40.2
3-24-2015 9:30,42.6
3-24-2015 10:00,39.2
3-24-2015 10:30,38.2
3-24-2015 11:00,35
3-24-2015 11:30,35.8
3-24-2015 12:00,36.4
3-24-2015 12:30,35.6
3-24-2015 13:00,32.8
3-24-2015 13:30,32.2
3-24-2015 14:00,27.8
3-24-2015 14:30,29
3-24-2015 15:00,29.2
3-24-2015 15:30,33.6
3-24-2015 16:00,31.6
3-24-2015 16:30,33
3-24-2015 17:00,35.8
3-24-2015 17:30,38.6
3-24-2015 18:00,36.4
3-24-2015 18:30,44
3-24-2015 19:00,43.6
3-24-2015 19:30,48.6
3-24-2015 20:00,48.4
3-24-2015 20:30,47.4
3-24-2015 21:00,43.2
3-24-2015 21:30,41.8
3-24-2015 22:00,39.6
3-24-2015 22:30,38
3-24-2015 23:00,37.4
3-24-2015 23:30,36
3-25-2015 0:00,32.4
3-25-2015 0:30,30
3-25-2015 1:00,27.4
3-25-2015 1:30,26.8
3-25-2015 2:00,27
3-25-2015 2:30,29.4
3-25-2015 3:00,29.6
3-25-2015 3:30,30
3-25-2015 4:00,30.2
3-25-2015 4:30,28.2
3-25-2015 5:00,30.6
3-25-2015 5:30,32.6
3-25-2015 6:00,32.6
3-25-2015 6:30,27.6
3-25-2015 7:00,31.4
3-25-2015 7:30,30.8
3-25-2015 8:00,35
3-25-2015 8:30,35
3-25-2015 9:00,35.8
3-25-2015 9:30,34.8
3-25-2015 10:00,33
3-25-2015 10:30,31
3-25-2015 11:00,29.6
3-25-2015 11:30,33.8
3-25-2015 12:00,35.8
3-25-2015 12:30,26.4
3-25-2015 13:00,27.6
3-25-2015 13:30,24.2
3-25-2015 14:00,24.8
3-25-2015 14:30,29.2
3-25-2015 15:00,28.2
3-25-2015 15:30,30.8
3-25-2015 16:00,29.8
3-25-2015 16:30,30.8
3-25-2015 17:00,31.6
3-25-2015 17:30,32.6
3-25-2015 18:00,35.8
3-25-2015 18:30,37.8
3-25-2015 19:00,39.8
3-25-2015 19:30,42.4
3-25-2015 20:00,43
3-25-2015 20:30,44
3-25-2015 21:00,43
3-25-2015 21:30,38.4
3-25-2015 22:00,39.8
3-25-2015 22:30,36.2
3-25-2015 23:00,35
3-25-2015 23:30,32.6
3-26-2015 0:00,32.4
3-26-2015 0:30,29
3-26-2015 1:00,26.8
3-26-2015 1:30,26.2
3-26-2015 2:00,27
3-26-2015 2:30,27.2
3-26-2015 3:00,28.4
3-26-2015 3:30,29.2
3-26-2015 4:00,29.6
3-26-2015 4:30,29.2
3-26-2015 5:00,29.2
3-26-2015 5:30,28.2
3-26-2015 6:00,31.8
3-26-2015 6:30,29.2
3-26-2015 7:00,32
3-26-2015 7:30,31.4
3-26-2015 8:00,33.8
3-26-2015 8:30,34.2
3-26-2015 9:00,40
3-26-2015 9:30,43
3-26-2015 10:00,42
3-26-2015 10:30,39.6
3-26-2015 11:00,40.4
3-26-2015 11:30,38.4
3-26-2015 12:00,42.2
3-26-2015 12:30,39
3-26-2015 13:00,34.8
3-26-2015 13:30,35.6
3-26-2015 14:00,35.4
3-26-2015 14:30,39.2
3-26-2015 15:00,37.4
3-26-2015 15:30,36.2
3-26-2015 16:00,38
3-26-2015 16:30,35.8
3-26-2015 17:00,39.2
3-26-2015 17:30,41
3-26-2015 18:00,39.4
3-26-2015 18:30,42.4
3-26-2015 19:00,42.4
3-26-2015 19:30,48.4
3-26-2015 20:00,43.8
3-26-2015 20:30,45.2
3-26-2015 21:00,43.6
3-26-2015 21:30,40.8
3-26-2015 22:00,40.2
3-26-2015 22:30,36.8
3-26-2015 23:00,32.2
3-26-2015 23:30,32.8
3-28-2015 0:00,31.8
3-28-2015 0:30,28.8
3-28-2015 1:00,29.6
3-28-2015 1:30,28.8
3-28-2015 2:00,31.4
3-28-2015 2:30,30.8
3-28-2015 3:00,28.4
3-28-2015 3:30,28.8
3-28-2015 4:00,27.4
3-28-2015 4:30,26.4
3-28-2015 5:00,27
3-28-2015 5:30,29.8
3-28-2015 6:00,31
3-28-2015 6:30,28.4
3-28-2015 7:00,28
3-28-2015 7:30,27.8
3-28-2015 8:00,29.6
3-28-2015 8:30,27
3-28-2015 9:00,26
3-28-2015 9:30,24.2
3-28-2015 10:00,13.8
3-28-2015 10:30,11
3-28-2015 11:00,15.4
3-28-2015 11:30,16.8
3-28-2015 12:00,18.8
3-28-2015 12:30,16
3-28-2015 13:00,10.8
3-28-2015 13:30,13.4
3-28-2015 14:00,13.4
3-28-2015 14:30,13.8
3-28-2015 15:00,15.2
3-28-2015 15:30,20
3-28-2015 16:00,21
3-28-2015 16:30,29.6
3-28-2015 17:00,31.4
3-28-2015 17:30,30.2
3-28-2015 18:00,34.8
3-28-2015 18:30,38.2
3-28-2015 19:00,43.2
3-28-2015 19:30,45.2
3-28-2015 20:00,44.4
3-28-2015 20:30,40.8
3-28-2015 21:00,40
3-28-2015 21:30,39.4
3-28-2015 22:00,37.2
3-28-2015 22:30,38.4
3-28-2015 23:00,34.8
3-28-2015 23:30,32.4
3-30-2015 0:00,31.6
3-30-2015 0:30,29.4
3-30-2015 1:00,27.6
3-30-2015 1:30,27.2
3-30-2015 2:00,24
3-30-2015 2:30,24.8
3-30-2015 3:00,24.6
3-30-2015 3:30,29.2
3-30-2015 4:00,28
3-30-2015 4:30,27.4
3-30-2015 5:00,29.8
3-30-2015 5:30,30.4
3-30-2015 6:00,28.6
3-30-2015 6:30,27.8
3-30-2015 7:00,31.2
3-30-2015 7:30,31.6
3-30-2015 8:00,27
3-30-2015 8:30,23.2
3-30-2015 9:00,15.8
3-30-2015 9:30,11.2
3-30-2015 10:00,10.4
3-30-2015 10:30,11.4
3-30-2015 11:00,13.8
3-30-2015 11:30,11.2
3-30-2015 12:00,16.4
3-30-2015 12:30,13.4
3-30-2015 13:00,13
3-30-2015 13:30,19.6
3-30-2015 14:00,19.2
3-30-2015 14:30,19.8
3-30-2015 15:00,18
3-30-2015 15:30,17.2
3-30-2015 16:00,11.8
3-30-2015 16:30,15.4
3-30-2015 17:00,22
3-30-2015 17:30,21.2
3-30-2015 18:00,25
3-30-2015 18:30,26.4
3-30-2015 19:00,31.4
3-30-2015 19:30,34
3-30-2015 20:00,38.8
3-30-2015 20:30,43.6
3-30-2015 21:00,41.6
3-30-2015 21:30,41.4
3-30-2015 22:00,37
3-30-2015 22:30,33
3-30-2015 23:00,32
3-30-2015 23:30,33.4
4-1-2015 0:00,26.2
4-1-2015 0:30,25
4-1-2015 1:00,25.8
4-1-2015 1:30,24.4
4-1-2015 2:00,24.4
4-1-2015 2:30,26.4
4-1-2015 3:00,24.2
4-1-2015 3:30,23.2
4-1-2015 4:00,24.2
4-1-2015 4:30,26.2
4-1-2015 5:00,27.8
4-1-2015 5:30,27.2
4-1-2015 6:00,28.8
4-1-2015 6:30,26.4
4-1-2015 7:00,27.6
4-1-2015 7:30,26.6
4-1-2015 8:00,23.6
4-1-2015 8:30,18
4-1-2015 9:00,15.2
4-1-2015 9:30,13.6
4-1-2015 10:00,11.4
4-1-2015 10:30,11.2
4-1-2015 11:00,14
4-1-2015 11:30,15.6
4-1-2015 12:00,18.4
4-1-2015 12:30,19.4
4-1-2015 13:00,21.8
4-1-2015 13:30,21.2
4-1-2015 14:00,21.4
4-1-2015 14:30,20
4-1-2015 15:00,18.8
4-1-2015 15:30,17
4-1-2015 16:00,14
4-1-2015 16:30,13.4
4-1-2015 17:00,12.8
4-1-2015 17:30,14.2
4-1-2015 18:00,17.2
4-1-2015 18:30,21.8
4-1-2015 19:00,27.8
4-1-2015 19:30,30.2
4-1-2015 20:00,35.4
4-1-2015 20:30,39.2
4-1-2015 21:00,43
4-1-2015 21:30,40
4-1-2015 22:00,35.2
4-1-2015 22:30,33
4-1-2015 23:00,31
4-1-2015 23:30,28.8
4-2-2015 0:00,26.6
4-2-2015 0:30,24.8
4-2-2015 1:00,25
4-2-2015 1:30,23.8
4-2-2015 2:00,24.4
4-2-2015 2:30,26.6
4-2-2015 3:00,26.2
4-2-2015 3:30,23.6
4-2-2015 4:00,26.2
4-2-2015 4:30,24.4
4-2-2015 5:00,26.6
4-2-2015 5:30,24
4-2-2015 6:00,26.4
4-2-2015 6:30,25.8
4-2-2015 7:00,28.4
4-2-2015 7:30,23.8
4-2-2015 8:00,24.8
4-2-2015 8:30,21.2
4-2-2015 9:00,26.4
4-2-2015 9:30,26
4-2-2015 10:00,14.6
4-2-2015 10:30,18.4
4-2-2015 11:00,18.2
4-2-2015 11:30,12
4-2-2015 12:00,10
4-2-2015 12:30,16.4
4-2-2015 13:00,10
4-2-2015 13:30,18.2
4-2-2015 14:00,17
4-2-2015 14:30,18.2
4-2-2015 15:00,18
4-2-2015 15:30,14.8
4-2-2015 16:00,14
4-2-2015 16:30,9.8
4-2-2015 17:00,8.8
4-2-2015 17:30,11.8
4-2-2015 18:00,15.2
4-2-2015 18:30,24.6
4-2-2015 19:00,29.2
4-2-2015 19:30,31
4-2-2015 20:00,35.6
4-2-2015 20:30,42.2
4-2-2015 21:00,40
4-2-2015 21:30,42.8
4-2-2015 22:00,37.4
4-2-2015 22:30,34.8
4-2-2015 23:00,32.6
4-2-2015 23:30,28.6
4-4-2015 0:00,29
4-4-2015 0:30,30.4
4-4-2015 1:00,29.2
4-4-2015 1:30,24.8
4-4-2015 2:00,28
4-4-2015 2:30,25.8
4-4-2015 3:00,26.8
4-4-2015 3:30,27.6
4-4-2015 4:00,26.6
4-4-2015 4:30,26.8
4-4-2015 5:00,28.6
4-4-2015 5:30,29.8
4-4-2015 6:00,28
4-4-2015 6:30,30.2
4-4-2015 7:00,29.2
4-4-2015 7:30,26.6
4-4-2015 8:00,25.2
4-4-2015 8:30,25.2
4-4-2015 9:00,25.2
4-4-2015 9:30,14.6
4-4-2015 10:00,10.6
4-4-2015 10:30,10.4
4-4-2015 11:00,12.4
4-4-2015 11:30,16
4-4-2015 12:00,17
4-4-2015 12:30,14.4
4-4-2015 13:00,20
4-4-2015 13:30,17.8
4-4-2015 14:00,19.2
4-4-2015 14:30,19.8
4-4-2015 15:00,15.8
4-4-2015 15:30,15
4-4-2015 16:00,11.6
4-4-2015 16:30,9
4-4-2015 17:00,10.2
4-4-2015 17:30,17.2
4-4-2015 18:00,18.4
4-4-2015 18:30,25.2
4-4-2015 19:00,32.4
4-4-2015 19:30,35.8
4-4-2015 20:00,40.8
4-4-2015 20:30,47.6
4-4-2015 21:00,45
4-4-2015 21:30,45
4-4-2015 22:00,39.2
4-4-2015 22:30,36.6
4-4-2015 23:00,36.4
4-4-2015 23:30,35
4-5-2015 0:00,30.4
4-5-2015 0:30,32.4
4-5-2015 1:00,30.4
4-5-2015 1:30,27
4-5-2015 2:00,28
4-5-2015 2:30,29.4
4-5-2015 3:00,27
4-5-2015 3:30,25.4
4-5-2015 4:00,26.2
4-5-2015 4:30,27.8
4-5-2015 5:00,26.6
4-5-2015 5:30,31
4-5-2015 6:00,29.2
4-5-2015 6:30,27.6
4-5-2015 7:00,28
4-5-2015 7:30,25.4
4-5-2015 8:00,27.8
4-5-2015 8:30,27.8
4-5-2015 9:00,27.2
4-5-2015 9:30,25.4
4-5-2015 10:00,26.2
4-5-2015 10:30,18.6
4-5-2015 11:00,13.6
4-5-2015 11:30,11.6
4-5-2015 12:00,12.4
4-5-2015 12:30,14.2
4-5-2015 13:00,20.6
4-5-2015 13:30,11.4
4-5-2015 14:00,14
4-5-2015 14:30,22
4-5-2015 15:00,25.6
4-5-2015 15:30,14.4
4-5-2015 16:00,15.2
4-5-2015 16:30,17.8
4-5-2015 17:00,20
4-5-2015 17:30,18.4
4-5-2015 18:00,28
4-5-2015 18:30,30.2
4-5-2015 19:00,27.8
4-5-2015 19:30,31.8
4-5-2015 20:00,35.8
4-5-2015 20:30,42.6
4-5-2015 21:00,40.4
4-5-2015 21:30,40.4
4-5-2015 22:00,39.8
4-5-2015 22:30,37.4
4-5-2015 23:00,34.6
4-5-2015 23:30,32
4-7-2015 0:00,30.2
4-7-2015 0:30,26.6
4-7-2015 1:00,27.4
4-7-2015 1:30,26.2
4-7-2015 2:00,27.2
4-7-2015 2:30,27.4
4-7-2015 3:00,27.2
4-7-2015 3:30,27
4-7-2015 4:00,24.6
4-7-2015 4:30,26.2
4-7-2015 5:00,27.4
4-7-2015 5:30,26.8
4-7-2015 6:00,27
4-7-2015 6:30,30
4-7-2015 7:00,29.6
4-7-2015 7:30,28.6
4-7-2015 8:00,29.6
4-7-2015 8:30,24.2
4-7-2015 9:00,18.6
